人人都说870的是神机，所以我也买了一台，外观吧还可以，拿到手升升级，装装软件，就感觉这温度也还可以啊，跟我前几年买的小米9不向上下，安兔兔CPU温度也在50度以上，跑分在66万，都属火龙系，啥时候小米才能出一个性能高，又不发烫的机子就好了。,2,说 870 神机 买 一台 外观 拿到 手升 升级 装装 软件 感觉 温度 前 几年 买 小米 不向 安兔 兔 CPU 温度 50 度 跑 分 66 万 属 火龙 系 啥时候 小米 性能 高 不发 烫 机子
千元机其功能可以满足，但是其配置和其他机型同样的配置，反应速度的确不能比较，日常办公电话基本够用，不能作为性能机使用,2,千元 机其 功能 配置 机型 配置 反应速度 日常 办公 电话 够用 性能 机
货物没有送到指定位置还得自己骑车去拿，包装简陋。,1,货物 送到 指定 位置 骑车去 包装 简陋
手感偏重。 其次打游戏断流严重。,2,手感 偏重 打游戏 断流
缺点:电池?不耐用，部分操作界面不好用，整体体验感一般 优点:充电快,2,缺点 电池 耐用 操作界面 不好 整体 体验 感 优点 充电
这两天手机放桌子上啥也不干待机状态，忽然就自动重启了,1,两天 手机 放 桌子 干 待机 状态 自动 重启
刚买一天就降价了，还说赠品折算钱，赠品折算钱叫赠品吗，太垃圾了，,1,刚买 降价 说 赠品 折算 钱 赠品 折算 钱 赠品 太 垃圾
手感不错，又是熟悉的大魔王，我的k20pro至尊版钉子户可以退出历史舞台了， 拍照效果：比原来的k20好太多，还有ois防抖 外形外观：外形外观：相比于 挖孔屏我还是喜欢升降屏 运行速度：12+3可太好用了 屏幕音效：音效不错 待机时间：5500毫安可用一天了,3,手感 不错 熟悉 魔王 k20pro 至尊版 钉子户 退出 历史舞台 拍照 效果 k20 好太多 ois 防抖 外形 外观 外形 外观 相比 挖 孔屏 喜欢 升降 屏 运行 速度 12 可太好 屏幕 音效 音效 不错 待机时间 5500 毫安 可用
外形外观：端庄大气 拍照效果：相当不错 运行速度：非常快 其他特色：充电非常快，特别看重充电,3,外形 外观 端庄 大气 拍照 效果 不错 运行 速度 特色 充电 特别 看重 充电
屏幕有时候会突然变暗     打王者会突然卡屏发出滋的声音大概2到5秒,2,屏幕 有时候 变暗 王者 卡屏 发出 滋 声音 秒
非常不建议购买！！！20号下单买的时候2799，说的是保价618！我就买的那个碎屏无忧版，加几十块2860左右，今天就降200呵呵，保价也没用！手机拍照什么的很拉胯！物流超级慢！,1,建议 购买 20 号 下单 买 2799 说 保价 618 买 碎屏 无忧 版 加 几十块 2860 降 200 保价 没用 手机 拍照 拉 胯 物流 超级 慢
手机到手了，一拆包装拿手上就感觉有点弯了，看来看去是真的弯了，弯的有点严重，现在又没有备用机又急着用，真后悔，现在的小米真差,1,手机 到手 拆 包装 拿手 感觉 弯 看来看去 真的 弯 弯 备用机 急 真 后悔 小米 真差
给家里长辈买的 完美 续航强 充电速度也快 性能一级棒 家里长辈很喜欢 2k分辨率看着也舒服 比我自己用的充电速度改快 真是良心机,3,家里 长辈 买 完美 续航 强 充电 速度 性能 一级 棒 家里 长辈 喜欢 2k 分辨率 看着 舒服 充电 速度 改快 良心 机
新买的手机已经收到了 还是很满意的玩游戏也很流畅 温度也不高 重要的是价格还很优惠，颜色非常好看 在有光线的地方会变色角度不一样 看到的颜色也不一样 画质还有像素也很好 拍照也很清晰,3,新买 手机 收到 满意 玩游戏 流畅 温度 高 价格 优惠 颜色 好看 光线 地方 变色 角度 颜色 画质 像素 拍照 清晰
无法用电脑传输文件，几十块的U盘都能做到的事情，它偏偏做不了 开USB调试也没有用，还不如k40,2,电脑 传输 文件 几十块 U盘 事情 做不了 开 USB 调试 k40
外形外观：外观漂亮，后壳很闪很亮！ 屏幕音效：屏幕音效：对于 这个价位的手机来说，屏幕效果很不错，声音也能调很大，适合老年人使用。 拍照效果：拍照一般，日常使用够了 运行速度：调90hz刷新率后，很丝滑； 待机时间：待观察 其他特色：算是千元机里很不错的了,3,外形 外观 外观 漂亮 后壳 闪 很亮 屏幕 音效 屏幕 音效 价位 手机 屏幕 效果 不错 声音 调 很大 适合 老年人 拍照 效果 拍照 日常 够 运行 速度 调 90hz 刷新率 很丝滑 待机时间 观察 特色 算是 千元 机里 不错
外形外观：外观大气，性价比高，黑色大气 屏幕音效：屏幕显示细腻，分辨率高 拍照效果：拍照效果不错，清晰，成像很好 运行速度：运行速度快，大型游戏无压力 待机时间：待机时间长，特别方便携带 其他特色：充电速度快,3,外形 外观 外观 大气 性价比 高 黑色 大气 屏幕 音效 屏幕显示 细腻 分辨率 高 拍照 效果 拍照 效果 不错 清晰 成像 运行 速度 运行 速度 大型 游戏 压力 待机时间 待机时间 长 特别 携带 特色 充电 速度
差评，双十二降价了，申请退款也不通过，跟客服沟通也沟通不了，体验真是非常之差。,1,差评 双 十二 降价 申请 退款 客服 沟通 沟通 体验 之差
垃圾产品垃圾直营店垃圾服务,1,垃圾 产品 垃圾 直营店 垃圾 服务
刚收到货准备插卡就发现有划痕，问了客服就说仓库工人不小心划到的。说只能退换现在疫情严峻，到处封哪能寄快递。询问一点补偿都没有。真搞心态。,1,收到 货 插卡 发现 划痕 问 客服 说 仓库 工人 小心 划到 说 只能 退换 疫情 严峻 封 哪能 寄 快递 询问 一点 补偿 真 搞 心态
手机是一款非常棒的手机，性价比非常棒，一点都不卡顿，外观也非常时尚，屏幕也支持120赫兹高刷，唯一遗憾的就是才用两三天就从3楼掉下去，摔成这样，我的心在滴血。,3,手机 一款 棒 手机 性价比 棒 一点 不卡顿 外观 时尚 屏幕 支持 120 赫兹 高刷 唯一 遗憾 两三天 楼 掉下去 摔成 心 滴血
其他还好，就是手机插充电线的时候要过个三四秒才显示正在充电,2,还好 手机 插 充电 线 过个 三四秒 显示 充电
谁买睡后悔，不是一般的差，卡顿，分辨率差，电池耗电飞快，反应迟钝。问客服九五搭八。,1,买 睡 后悔 差 卡顿 分辨率 差 电池 耗电 飞快 反应迟钝 问 客服 九五 搭八
外形外观：外观设计很简洁，塑料边框。 屏幕音效：这个价位段少有的2k屏幕，真的很不错。 拍照效果：买这手机不在意拍照 运行速度：很棒天玑8100芯片，发热控制很好 待机时间：5500的大电池很舒服。堪比IPhone13pro max,3,外形 外观 外观设计 简洁 塑料 边框 屏幕 音效 价位 段 少有 2k 屏幕 真的 不错 拍照 效果 买 手机 不在意 拍照 运行 速度 很棒 天玑 8100 芯片 发热 控制 待机时间 5500 电池 舒服 堪比 IPhone13pro max
价格不稳定。价保麻烦。,2,价格 稳定 价保 麻烦
上手手感不错，运行速度也还不错。回头试一下5500mA续航怎么样。打开软件速度很快，还没来得及下载游戏测试。,3,手 手感 不错 运行 速度 不错 回头 试一下 5500mA 续航 打开 软件 速度 很快 下载 游戏 测试
屏幕发黄，屏闪严重,2,屏幕 发黄 屏闪
刚买一条降价100，呵呵呵，不愧是你，,1,刚买 一条 降价 100 不愧
妈咪很喜欢，质量很好，真的爱了，国产做的很好，物美价廉，性价比很高，外观做的也好看，很喜欢，爱了爱了，小米老用户了，喜欢喜欢,3,妈咪 喜欢 质量 真的 爱 国产 做 物美价廉 性价比 高 外观 做 好看 喜欢 爱 爱 小米 用户 喜欢 喜欢
拿在手里很厚实，质感很不错，手机很好看。 屏幕很光滑，非常清晰，拍照还够用。 速度也很快，京东快递非常给力，物超所值，满足日常应用。用了几天还很满意。,3,手里 厚实 质感 不错 手机 好看 屏幕 光滑 清晰 拍照 还够用 速度 很快 京东 快递 给力 物超所值 日常 几天 满意
差，非常差，尤其是网络，换了一次还是差，后悔没有在七天内退货，这个手机和其他的手机在同样的电话卡、同样的地区的情况下，打开同一个页面能慢1分钟左右,2,差 差 网络 换 差 后悔 七天 退货 手机 手机 电话卡 地区 情况 打开 同一个 页面 能慢 分钟
价格背刺，看一次价格降一次，第一次降价时刚过保价两天,1,价格 背刺 价格 降 第一次 降价 时刚 保价 两天
红米K50很不错，买过妈妈用的，屏幕素质非常好，这个价位顶配！天机8100这款芯片在中低负载下性能也非常给力，功耗还低，不发热哈哈哈。再加上大电池续航非常给力！MIUI系统给父母用也比较放心，各种贴心实用的功能很多。至于系统广告都是可以关的，比vivo的还好些。总之这款手机挺满意！,3,红米 K50 不错 买过 妈妈 屏幕 素质 价位 顶配 天机 8100 这款 芯片 中 低 负载 性能 给力 功耗 低 发热 哈哈哈 电池 续航 给力 MIUI 系统 父母 放心 贴心 实用 功能 系统 广告 关 vivo 好些 款 手机 挺 满意
电池是坏的，充满电，放那里没用，一天就没电了，垃圾,1,电池 坏 充满 电 放 没用 没电 垃圾
永远不要觉得自己赚了。放平心态买东西就行,2,永远 赚 放平 心态 买 东西 就行
众所周知，绿屏问题，升级系统之后就解决了。 这么快降价了，以后不会第一时间买红米了。,2,众所周知 绿屏 升级 系统 解决 降价 第一 时间 买红米
哎，小米手机都很容易发烫来着??,2,小米 手机 发烫
质感很不错 玩了一晚上了 不怎么发热 电池也很给力的 国产手机越来越棒了,3,质感 不错 玩 晚上 发热 电池 力 国产手机 越来越 棒
不推荐买，问题很多，出了问题不会解决，只会让你更新系统。从拿到手就问题很多，用了10天，各种问题都有，非常差,1,推荐 买 解决 只会 更新 系统 拿到 手 10 天 差
破烂手机，用了一个月，卡了四五次了，想关机都是强制关机,1,破烂 手机 一个月 卡 四五次 想 关机 强制 关机
手机一般，没用几天就感觉有点卡了，小米手机的手机质量越来越差了。,2,手机 没用 几天 感觉 卡 小米 手机 手机 质量 越来越 差
外形外观：有一点重，总体还可以 屏幕音效：屏幕不错很满意，2k效果不错 拍照效果：拍照很红米 运行速度：运行速度流畅，目前还没有发现什么bug 待机时间：待机时间很长不错,3,外形 外观 一点 重 总体 屏幕 音效 屏幕 不错 满意 2k 效果 不错 拍照 效果 拍照 很红米 运行 速度 运行 速度 流畅 发现 bug 待机时间 待机时间 很长 不错
手机卡顿，入手的谨慎吧，给父母买的他们不游戏，就弄个健康码都卡的转半天，还赶不上之前用了两年的手机,1,手机卡 顿 入手 谨慎 父母 买 游戏 弄 健康 码 卡 转 半天 赶不上 两年 手机
摄像头垃圾 模糊不清,1,摄像头 垃圾 模糊不清
说心里话啊，真的不好用啊，打个王者一点设置键就卡住，干别的也微卡,1,说心里话 真的 不好 打个 王者 一点 设置 键 卡住 干 微卡
手机到手俩天了，性能很好，运行速度快，屏幕清晰，运行流畅。二千多是真的香，手机电池也是真够够的，偶尔用的话一天不充电都可以。,3,手机 到手 俩 天 性能 运行 速度 屏幕 清晰 运行 流畅 二千多 真的 香 手机电池 真够 够 充电
和苹果12相比，机身宽度一样，长度要多1.5厘米左右，机子重量稍轻。运行速度可以，充电速度非常快，待机时间也可以。买来给老妈用的，功能要求也不高，疫情期间扫码用。,3,苹果 12 相比 机身 宽度 长度 1.5 厘米 机子 重量 稍轻 运行 速度 充电 速度 待机时间 买来 老妈 功能 高 疫情 期间 扫码
像素很差，玩一把游戏手机就有点发热，电池不经用 不推荐购买,2,像素 很差 玩 一把 游戏 手机 发热 电池 不经用 推荐 购买
用的第二天就感觉有点小卡了，不太流畅，屏幕偶尔会失灵，怎么点都没反应,1,第二天 感觉 小卡 不太 流畅 屏幕 失灵 点
耗电太快，使用三个小时直接没电,1,耗电 太快 三个 小时 电
买的时候活动说送耳机，现在一个月过去了，也没见到耳机，客服像是一脸懵逼似的，还得从头解释什么活动，什么礼品，做不好活动就别做呗，体验极差！！！手机买了一个月还降价了，劝各位别着急买！！！！！！,1,买 活动 说 送 耳机 一个月 见到 耳机 客服 像是 一脸 懵 逼 解释 活动 礼品 做 不好 活动 就别 做 体验 极差 手机 买 一个月 降价 劝 别着急 买
手机有时会有卡顿情况，不知道是配置低还是手机有问题 本次购物从配送到使用都超级不爽，感觉京东服务质量下降了不少,1,手机 会有 卡顿 情况 配置 低 手机 本次 购物 配送 超级 不爽 感觉 京东 服务质量 下降
手机还行，单核体验一般，整体流畅，多核体验还可以。 就是虚假宣传价格保护，不提前宣传活动。京东网上售后服务完全赶不上实体店。,1,手机 行 单核 体验 整体 流畅 多核 体验 虚假 宣传 价格 保护 提前 宣传 活动 京东 网上 售后服务 赶不上 实体店
给家人买的千元机，没想到买回来出乎我的意料了，好看咱先不说，手机运行很流畅，虽然比不上120的高刷，但90的刷新率真的好用，拍照也很清晰，老人机的不二之选。,3,家人 买 千元 机 没想到 买回来 出乎 意料 好看 咱先 说 手机 运行 流畅 比不上 120 高刷 90 刷新率 真的 好用 拍照 清晰 老人 机 不二 之选
手机手感和外观都还可以的，手机反应还算挺快的，价格还算比较合理，显示得清晰也细腻，性价比还是不错的。 手机的快充很好，充电速度很快。 送的膜不是全屏膜有点小失望哈，还有没有老人用类似关爱模式，桌面字体无法调大到可以让老花眼看得清楚。,2,手机 手感 外观 手机 算 挺快 价格 算 显示 清晰 细腻 性价比 不错 手机 快充 充电 速度 很快 送 膜 全屏 膜 失望 老人 类似 关爱 模式 桌面 字体 调大到 老花眼
不如我K30骁龙765的手机，天机垃圾真垃圾，信号差的一批,1,K30 骁龙 765 手机 天机 垃圾 真 垃圾 信号 差 一批
信号确实差一些，有些时候没有信号，行程码的话，也卡一次弹不出来，重启之后好的，王者的话，刚玩那会黑屏自动重启两次了，之后到是没重启，还行吧,2,信号 确实 差 信号 行程 码 卡 弹 重启 王者 刚玩 那会 黑屏 自动 重启 两次 重启 还行
外形外观：大小比较合适，喜欢大屏幕的可以 拍照效果：效果可以，像素很高 运行速度：运行速度很快，现在手机投屏，电视跟不上手机的速度,3,外形 外观 大小 合适 喜欢 大屏幕 拍照 效果 效果 像素 高 运行 速度 运行 速度 很快 手机 投屏 电视 跟不上 手机 速度
非常好用，价格也很低，运行流畅不卡顿，充电快机身还轻薄，性价比这一块算是让小米玩明白了哈哈,3,好用 价格 低 运行 流畅 不卡顿 充电 机身 轻薄 性价比 一块 算是 小米 玩 明白
物流太慢了，12月5号下单，12月31号才收到，这还是催了好几次才发货,2,物流 太慢 12 月 号 下单 12 月 31 号 收到 催 几次 发货
刚买了时间不长，就降价了。,1,刚买 时间 长 降价
评价降低给客服，啥也不是,2,评价 降低 客服
外形外观：经典的黑色配色，简直百搭！再也不用担心不知道怎么搭配了 屏幕音效：音响特别好，声音大音质好，很喜欢这个声音。 拍照效果：不管近拍还是远拍，都非常出色。,3,外形 外观 经典 黑色 配色 百搭 再也 不用 担心 搭配 屏幕 音效 音响 特别 声音 音质 喜欢 声音 拍照 效果 拍 远 拍 出色
用了几天了，感觉非常不错。首先银白色中规中矩方正的外观很满意，其次反应速度很快，充电也很快，各功能也很优秀，很多年没用安卓系统了，感觉很好，总体来说性价比高。,3,几天 感觉 不错 银白色 中规中矩 方正 外观 满意 反应速度 很快 充电 很快 功能 优秀 很多年 没用 安卓 系统 感觉 总体 性价比 高
为什么会这么热，我就刷视频也会发烫，烫手,2,热 刷 视频 发烫 烫手
还行吧，但是没送耳机， 拍照画质跟音质不行,2,还行 没送 耳机 拍照 画质 音质 不行
首先打开快递盒后就可以看到外包装盒后划痕，然后打开手机盒，手机后相机闪光灯边上有污垢，很有可能不是一手机器，一手机不可能会有这么低级错误。手机性能也一般，就是内存大了，像素好，流畅性不如我老款的荣耀。这是我个人使用感觉。,1,打开 快递 盒后 外 包装盒 划痕 打开 手机 盒 手机 相机 闪光灯 边上 污垢 一手 机器 手机 低级 错误 手机 性能 内存 像素 流畅性 老款 荣耀 感觉
售后服务差，手里充电口漏油，客服一直在打太极,1,售后服务 差 手里 充电 口 漏油 客服 太极
买回来两天了，外观很喜欢很好看，拍照效果很好看拍出来就是大片，每一张都很美，充电能力也很快续航确实不错，但是耗电情况也有点快，这样的话我觉得还行，目前为止没有出现卡顿现象，打王者也挺流畅的，总体上来说挺满意的,3,买回来 两天 外观 喜欢 好看 拍照 效果 好看 拍 大片 一张 美 充电 能力 很快 续航 确实 不错 耗电 情况 这样的话 行 目前为止 卡顿 现象 王者 挺 流畅 总体 挺 满意
第一次摄像头有点歪，京东售后很好很快就换回来了，一切正常。手机颜值不错，很流畅，打游戏也够用。性价比很高。,3,第一次 摄像头 歪 京东 售后 很快 换回来 一切正常 手机 颜值 不错 流畅 打游戏 够用 性价比 高
新买就自动黑屏，无法点亮，怎么说？,1,新买 自动 黑屏 点亮 说
翻车了，***名不虚传，这机子刚刚拆开， 屏幕保护膜有灰尘，背面又有指纹， 包数据线那个纸盒有凹痕，包装盒也是， 是家人急用手机，说急用手机，不要闹。 算了，以后不会在京东买手机了,1,翻车 名不虚传 机子 刚刚 拆开 屏幕 保护膜 灰尘 背面 指纹 包 数据线 纸盒 凹痕 包装盒 家人 急用 手机 说 急用 手机 闹 算了 京东 买手机
功课做的足，才能选到满意的手机。很多地方都对Redmi K40S 做出了非常详细的介绍。 选择这款手机，因为性价比超高，大内存，大容量。给父母用，不用再算计安装软件，听歌，看剧。 界面，操作上也很友好！总之就是很满意！,3,功课 做 足 选到 满意 手机 地方 Redmi K40S 做出 详细 介绍 选择 款 手机 性价比 超高 内存 大容量 父母 不用 算计 安装 软件 听歌 看剧 界面 操作 友好 满意
声音卡顿，拔充电器是，解锁时，消息通知时。网络不好，游戏闪退,2,声音 卡顿 拔 充电器 解锁 时 消息 通知 时 网络 不好 游戏 闪退
运行速度：非常快 外形外观：简约大方，是我喜欢的类型 拍照效果：像素很高，拍照很清晰，期待下次出游,3,运行 速度 外形 外观 简约 大方 喜欢 类型 拍照 效果 像素 高 拍照 清晰 期待 下次 出游
发货究极慢，后买的手机壳都到几天了，手机还没发货。下单的时候问客服是不是现发也不回应！付完款了才回应。包装过于简陋。手机整体工艺一般，手感触感差。使用体验一般，除了屏幕还不错，也不是金属边框，摄像头什么的都不行勉强能扫个码。就是个游戏机，用来打游戏还行。使用起来不太舒服。而且太裸了，就一光手机其他啥都没有。,2,发货 究 极慢 买 手机 壳 几天 手机 发货 下单 问 客服 现发 回应 付 完款 回应 包装 简陋 手机 整体 工艺 手 感触 感差 体验 屏幕 不错 金属 边框 摄像头 不行 勉强 扫个 码 游戏机 打游戏 行 不太 舒服 太裸 一光 手机
外形外观：直角直边，手感很好。 屏幕音效：音效也不错。 拍照效果：拍照效果也不错，感觉比我的小米11pro拍出来好看。 运行速度：目前运行速度挺好。 待机时间：新机待机时间可以。,3,外形 外观 直角 直边 手感 屏幕 音效 音效 不错 拍照 效果 拍照 效果 不错 感觉 小米 11pro 拍 好看 运行 速度 运行 速度 挺 待机时间 新机 待机时间
产品包装真的很low，就一个小盒子里面装着手机盒，没有赠耳机，快递员我也很无语，一直让我快签收，我拆开看看都墨迹我半天，说外壳没什么事就行，也是手机屏什么的都很脆，谁知道你扔没扔，包装过于捡漏了快递员都不觉得是是手机，也没有认真对待，一直怕有责任想赶快走。要不是看性比价，真的不会买！,2,产品包装 真的 low 小盒子 装着 手机 盒 赠 耳机 快递 员 无语 签收 拆开 墨迹 半天 说 外壳 没什么 事就行 手机 屏 很脆 扔 扔 包装 捡漏 快递 员 手机 认真对待 责任 想 走 看性 比价 真的 买
特意用了两个月才来评论。 外形外观：外形美观，手握感好，黑色比想象中好看得好。 屏幕音效：屏幕质感好，色彩鲜艳，音效出色，创新喇叭设置。 拍照效果：高清细腻。 待机时间：超长待机，充电飞快。 是目前最好的红米手机，良心品质良心价，千元级首选。用小米手机十年了，一直信赖。,3,特意 两个 月 评论 外形 外观 外形 美观 手握 感好 黑色 想象 中 好看 屏幕 音效 屏幕 质感 色彩鲜艳 音效 出色 创新 喇叭 设置 拍照 效果 高清 细腻 待机时间 超长 待机 充电 飞快 红米 手机 良心 品质 良心 价 千元级 首选 小米 手机 十年 信赖
感觉就那样 也没有说的那么好 拍照效果：不好 模模糊糊的 像素值不高 拍照也不好看 外形外观：外观还可以 屏幕音效：还行吧 运行速度：不咋滴,2,感觉 说 拍照 效果 不好 模模糊糊 像素 值不高 拍照 好看 外形 外观 外观 屏幕 音效 还行 运行 速度 滴
红米手机耗电速度快，以后不会买小米手机了,1,红米 手机 耗电 速度 买 小米 手机
体验感真的非常一般，打一把吃鸡卡的一顿一顿的，玩起来是手机那种卡而不是网卡。,2,体验 感 真的 一把 吃 鸡卡 一顿 一顿 玩起来 手机 那种 卡而 网卡
小米手机不错，物美价廉 当备用机完全够用  配置也可以 屏幕清晰千元机反应很快给希望能用时间长点,3,小米 手机 不错 物美价廉 备用机 够用 配置 屏幕 清晰 千元 机 很快 希望 时间 长点
买了就降价，报价还说送了东西的，真是晦气,1,买 降价 报价 说 送 东西 晦气
给妈妈买的，妈妈非常喜欢，一代神U870还是可以的，音质不错，颜值这次给满分，很在线，已经买了第二部了，一部给丈母娘，一部给妈妈，美滋滋,3,妈妈 买 妈妈 喜欢 一代 神 U870 音质 不错 颜值 满分 在线 买 第二部 一部 丈母娘 一部 妈妈 美滋滋
这卡槽是什么鬼，不知道戳那个，还戳不开,2,这卡槽 鬼 戳 戳 不开
等了九天刚到的手机，又得等上七八天，运气不好吗,1,九天 刚到 手机 七八天 运气 不好
垃圾中的垃圾，这就是5500的电池,1,垃圾 中 垃圾 5500 电池
买的时候上面写有赠品，但是到货的时候没有赠品。,1,买 写 赠品 到货 赠品
太卡了，感觉不像新机一样,1,太卡 感觉 不像 新机
机子非常好用，别人看到我的机子急忙问我在哪里买的，我告诉他是在京东买的，超级划算还优惠,3,机子 好用 机子 急忙 问 买 告诉 京东 买 超级 划算 优惠
关注了很久的k50昨天下手，今天也到货了，首先作为一个米粉从小米6到小米6x到看k30到现在的k50我们全家都在用，因为物有所值、所以值得购买。客服服务态度很是满意，发货速度也是杠杠的。 拿到手机，打开包装精致细腻的做工让人很是满意，2k的屏幕清晰度让人喜欢，天玑8100处理运行器速度让人满意，5500毫安超大电池让人后备无忧。 相信国货，信赖小米，相信小米不会让千千万万的米粉失望！,3,关注 久 k50 昨天 下手 到货 米粉 米 小米 6x k30 k50 全家 物有所值 值得 购买 客服 服务态度 满意 发货 速度 杠杠 拿到 手机 打开 包装 精致 细腻 做工 满意 2k 屏幕 清晰度 喜欢 天玑 8100 运行 器 速度 满意 5500 毫安 超大 电池 后备 无忧 国货 信赖 小米 小米 千千万万 米粉 失望
小米，真香。 手机没问题，就是我的荣耀手环连接给了所有权限还是经常断开，不清楚是手环还是手机的问题。,2,小米 真香 手机 荣耀 手环 连接 权限 断开 手环 手机
手机掉价太快，物流速度慢,2,手机 掉价 太快 物流 速度慢
卡,2,卡
全面屏看电视不能全屏只能显示到摄像头下面！声音有点小，电池不耐用，miui主题显示不完全没有一键加速清理应用麻烦，暂时发现这些。,2,屏 看电视 全屏 只能 显示 摄像头 声音 电池 耐用 miui 主题 显示 一键 加速 清理 麻烦 暂时 发现
真心喜欢，颜色、款式都非常棒！手机性能很好，使用很流畅，黑色也很显大气,3,真心 喜欢 颜色 款式 棒 手机 性能 流畅 黑色 显 大气
买完就降价，笑死,2,买 完 降价 笑 死
拍照清晰度差，比红米7还差,2,拍照 清晰度 差 比红米 差
第一次用小米手机，超乎想象的好用，外观大气上档次，电池续航用的长，系统顺畅不卡顿，希望能用上三年。,3,第一次 小米 手机 超乎 想象 外观 大气 上档次 电池 续航 长 系统 顺畅 不卡顿 希望 能用 三年
给老爸买的，这大电池容量，充电速度超级快，给了力续航能力非常强，之前用的是小米mix2，这次换成K50，老爸非常喜欢,3,老爸 买 这大 电池容量 充电 速度 超级 力 续航 能力 强 小米 mix2 换成 K50 老爸 喜欢
还没收到货，直播间就多了100元优惠券，然后我申请保价，退了60是什么鬼？不是应该退100吗？当时申请保价的时候没看金额，后来才发现是60，然后现在也不能退手机了，我领的100元的优惠券也不在了，什么意思无语,1,没收 到货 直播间 100 元 优惠券 申请 保价 退 60 鬼 退 100 申请 保价 金额 发现 60 退 手机 我领 100 元 优惠券 语
开始说28号到，后面改成29号到，,2,说 28 号 改成 29 号
感觉还是有点卡卡的   玩游戏不行，功能正常。,2,感觉 卡卡 玩游戏 不行 功能
15号8点买1199，今天就变1069，还不给保价，差评！,1,15 号 点买 1199 变 1069 保价 差评
产品暂且不论，降价很快，京东保价仅7天，还是慎重吧，如果再去淘宝看看，那个你觉得买贵了,2,产品 暂且 降价 很快 京东 保价 天 慎重 淘宝 买贵
续航没问题，网络每天有一次断流，一次就是半分钟左右；好多情况下会掉帧，应该叫卡顿，打个60帧的游戏也掉帧，我心思打火影忍者决斗场也不吃配件吧,2,续航 网络 断流 半分钟 好多 情况 下会 掉 帧 叫卡顿 打个 60 帧 游戏 掉 帧 心思 火影忍者 决斗 场 不吃 配件
什么破手机照相连美颜功能都没有垃圾手机,1,破 手机 相连 美颜 功能 垃圾 手机
没几天就降价！申请保价告诉我当初是保价7天！现在是30天！我真是呵呵！一会退我50京豆，一会报备经理，但是到现在没有接到任何人的回馈！差评,1,几天 降价 申请 保价 告诉 当初 保价 天 30 天 一会 退 50 京豆 一会 报备 经理 接到 任何人 回馈 差评
不太行，下游戏发烫的很，玩原神看剧情卡的要死了,2,太行 游戏 发烫 玩 原神 剧情 卡 要死
~视频聊天，对面发过来接通后黑屏！得自己重新发视频给对方才可以！！！,2,视频 聊天 对面 发过来 接通 黑屏 发 视频
昨天下单购买的今天宝贝就到了?很快。 外形外观：外观时尚靓丽，很满意。 屏幕音效：2K屏显示效果非常清晰。 拍照效果：非常满意 运行速度：很流畅，玩游戏一点不卡。 待机时间：拥有5500毫安电池，游戏更持久。? 其他特色：总体来说本次购买使用非常满意。,3,昨天 下单 购买 宝贝 很快 外形 外观 外观 时尚 靓丽 满意 屏幕 音效 2K 屏 显示 效果 清晰 拍照 效果 满意 运行 速度 流畅 玩游戏 一点 不卡 待机时间 拥有 5500 毫安 电池 游戏 持久 特色 总体 本次 购买 满意
外形外观：很好看，漂亮。 屏幕音效：音质强劲，声音大，手机更新换代越来越好 拍照效果：拍照够直男用了，这价位性价比高 运行速度：8大内存，够用了。 待机时间：一天一冲 其他特色：完美的一次购物,3,外形 外观 好看 漂亮 屏幕 音效 音质 强劲 声音 手机 更新换代 越来越 拍照 效果 拍照 够直 男用 价位 性价比 高 运行 速度 内存 够用 待机时间 一冲 特色 完美 购物
其它都还好，照相功能差,2,还好 照相 功能 差
新机当天就买了，用到现在给个评价，K50真的不行，我之前用的一直是锤子，锤子没了，我的米粉闺蜜推荐给我的小米，两个机器比起来，小米真的不行，但是小米的售后是真的好，我是新机,2,新机 当天 买 用到 评价 K50 真的 不行 锤子 锤子 米粉 闺蜜 推荐 小米 两个 机器 小米 真的 不行 小米 售后 真的 新机
开视频的时候声音会经常自己变的很小声，还时不时会自己中断，咨询客服，一堆人工智能回复,2,开 视频 声音 变 小声 时不时 中断 咨询 客服 一堆 人工智能 回复
死机，经常别人打电话没反应，接不到,1,死机 打电话 接 不到
手机已经用上啦 所以拍了一些包装盒 外形外观：绿色还不错 ，浅浅的墨绿色不算太张扬，挺好看的。摄像头模组很大 屏幕音效：上下都有扬声器，音效很好。屏幕也很舒服 拍照效果：正常 运行速度：快 待机时间：超级久,3,手机 拍 包装盒 外形 外观 绿色 不错 浅浅的 墨绿色 不算 太 张扬 挺 好看 摄像头 模组 很大 屏幕 音效 扬声器 音效 屏幕 舒服 拍照 效果 运行 速度 待机时间 超级 久
外形外观：我选的是银色，银色看起来高端一点，拿在手里较厚实，质感不错。  屏幕音效：屏幕很丝滑，2k显示清晰，可以手动选择高刷和2 k高清。  拍照效果：因为我个人不怎么拍照，所以拍照日常生活够用。  运行速度：8100处理器运行速度杠杠的，不错。  总体评价:京东送货速度挺快，手机性价比高，物超所值，满足日常使用，是次不错的购物体验。,3,外形 外观 我选 银色 银色 高端 一点 手里 厚实 质感 不错 屏幕 音效 屏幕 很丝滑 2k 显示 清晰 手动 选择 高刷 k 高清 拍照 效果 拍照 拍照 日常生活 够用 运行 速度 8100 处理器 运行 速度 杠杠 不错 总体 评价 京东 送货 速度 挺快 手机 性价比 高 物超所值 日常 次 不错 购物 体验
